name,mature,platform,file,sequence,vol_min,vol_max,dist_min,dist_max,limit_count,limit_type,entity_limit_count,entity_limit_type,bus,volume_min_falloff_curve,volumefalloffcurve,reverb_send,dist_reverb_max,reverb_min_falloff_curve,reverb_falloff_curve,randomize_type,pitch_min,pitch_max,spatialized,type,probability,loop,masterslave,loadspec,subtitle,compression,secondaryaliasname,chainaliasname,startdelay,speakermap,lfe percentage,center percentage,envelop_min,envelop_max,envelop percentage,occlusion_level,occlusion_wet_dry,real_delay,distance_lpf,move_type,move_time,min_priority,max_priority,min_priority_threshold,max_priority_threshold
qstep_prone_plr_asphalt,,,SFX\Character\Foley\prone\cloth_##,1,0.05,0.05,60,120,,,,,character,,curve2,,,,,,0.8,1.1,2d,,,,,all_mp all_sp,,,body_scoot_plr,,,,,,,,,,,,,,,80,80,0.25,1
qstep_prone_plr_ceramic,,,SFX\Character\Foley\prone\cloth_##,1,0.05,0.05,60,120,,,,,character,,curve2,,,,,,0.8,1.1,2d,,,,,all_mp all_sp,,,body_scoot_plr,,,,,,,,,,,,,,,80,80,0.25,1
qstep_prone_plr_plastic,,,SFX\Character\Foley\prone\cloth_##,1,0.05,0.05,60,120,,,,,character,,curve2,,,,,,0.8,1.1,2d,,,,,all_mp all_sp,,,body_scoot_plr,,,,,,,,,,,,,,,80,80,0.25,1
qstep_prone_plr_rubber,,,SFX\Character\Foley\prone\cloth_##,1,0.05,0.05,60,120,,,,,character,,curve2,,,,,,0.8,1.1,2d,,,,,all_mp all_sp,,,body_scoot_plr,,,,,,,,,,,,,,,80,80,0.25,1
qstep_prone_plr_cushion,,,SFX\Character\Foley\prone\cloth_##,1,0.05,0.05,60,120,,,,,character,,curve2,,,,,,0.8,1.1,2d,,,,,all_mp all_sp,,,body_scoot_plr,,,,,,,,,,,,,,,80,80,0.25,1
qstep_prone_plr_fruit,,,SFX\Character\Foley\prone\cloth_##,1,0.05,0.05,60,120,,,,,character,,curve2,,,,,,0.8,1.1,2d,,,,,all_mp all_sp,,,body_scoot_plr,,,,,,,,,,,,,,,80,80,0.25,1
qstep_prone_plr_paintedmetal,,,SFX\Character\Foley\prone\cloth_##,1,0.05,0.05,60,120,,,,,character,,curve2,,,,,,0.8,1.1,2d,,,,,all_mp all_sp,,,body_scoot_plr,,,,,,,,,,,,,,,80,80,0.25,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Q-Step Prone 3rd  Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qstep_prone_default,,,SFX\Character\Foley\prone\cloth_##,1,0.05,0.05,60,120,,,,,character,,curve2,,250,,curve3,,0.9,0.9,3d,,,,,all_mp all_sp,,,body_scoot,,,,,,,,,,,,,,,5,70,0.4,1
qstep_prone_bark,,,SFX\Character\Foley\prone\cloth_##,1,0.05,0.05,60,120,,,,,character,,curve2,,250,,curve3,,0.9,0.9,3d,,,,,all_mp all_sp audio_test_tuey,,,body_scoot,,,,,,,,,,,,,,,5,70,0.4,1
qstep_prone_brick,,,SFX\Character\Foley\prone\cloth_##,1,0.05,0.05,60,120,,,,,character,,curve2,,250,,curve3,,0.9,0.9,3d,,,,,all_mp all_sp audio_test_tuey,,,body_scoot,,,,,,,,,,,,,,,5,70,0.4,1
qstep_prone_carpet,,,SFX\Character\Foley\prone\cloth_##,1,0.05,0.05,60,120,,,,,character,,curve2,,250,,curve3,,0.9,0.9,3d,,,,,all_mp all_sp audio_test_tuey,,,body_scoot,,,,,,,,,,,,,,,5,70,0.4,1
qstep_prone_cloth,,,SFX\Character\Foley\prone\cloth_##,1,0.05,0.05,60,120,,,,,character,,curve2,,250,,curve3,,0.9,0.9,3d,,,,,all_mp all_sp audio_test_tuey,,,body_scoot,,,,,,,,,,,,,,,5,70,0.4,1
qstep_prone_concrete,,,SFX\Character\Foley\prone\cloth_##,1,0.05,0.05,60,120,,,,,character,,curve2,,250,,curve3,,0.9,0.9,3d,,,,,all_mp all_sp audio_test_tuey,,,body_scoot,,,,,,,,,,,,,,,5,70,0.4,1
qstep_prone_dirt,,,SFX\Character\Foley\prone\cloth_##,1,0.05,0.05,60,120,,,,,character,,curve2,,250,,curve3,,0.9,0.9,3d,,,,,all_mp all_sp audio_test_tuey,,,body_scoot,,,,,,,,,,,,,,,5,70,0.4,1
qstep_prone_flesh,,,SFX\Character\Foley\prone\cloth_##,1,0.05,0.05,60,120,,,,,character,,curve2,,250,,curve3,,0.9,0.9,3d,,,,,all_mp all_sp audio_test_tuey,,,body_scoot,,,,,,,,,,,,,,,5,70,0.4,1
qstep_prone_foliage,,,SFX\Character\Foley\prone\cloth_##,1,0.05,0.05,60,120,,,,,character,,curve2,,250,,curve3,,0.9,0.9,3d,,,,,all_mp all_sp audio_test_tuey,,,body_scoot,,,,,,,,,,,,,,,5,70,0.4,1
qstep_prone_glass,,,SFX\Character\Foley\prone\cloth_##,1,0.05,0.05,60,120,,,,,character,,curve2,,250,,curve3,,0.9,0.9,3d,,,,,all_mp all_sp audio_test_tuey,,,body_scoot,,,,,,,,,,,,,,,5,70,0.4,1
qstep_prone_grass,,,SFX\Character\Foley\prone\cloth_##,1,0.05,0.05,60,120,,,,,character,,curve2,,250,,curve3,,0.9,0.9,3d,,,,,all_mp all_sp audio_test_tuey,,,body_scoot,,,,,,,,,,,,,,,5,70,0.4,1
qstep_prone_gravel,,,SFX\Character\Foley\prone\cloth_##,1,0.05,0.05,60,120,,,,,character,,curve2,,250,,curve3,,0.9,0.9,3d,,,,,all_mp all_sp audio_test_tuey,,,body_scoot,,,,,,,,,,,,,,,5,70,0.4,1
#qstep_prone_ice,,,SFX\Character\Foley\prone\cloth_##,1,0.05,0.05,60,120,,,,,character,,curve2,,250,,curve3,,0.9,0.9,3d,,,,,all_sp audio_test_tuey,,,body_scoot,,,,,,,,,,,,,,,5,70,0.4,1
qstep_prone_metal,,,SFX\Character\Foley\prone\cloth_##,1,0.05,0.05,60,120,,,,,character,,curve2,,250,,curve3,,0.9,0.9,3d,,,,,all_mp all_sp audio_test_tuey,,,body_scoot,,,,,,,,,,,,,,,5,70,0.4,1
qstep_prone_mud,,,SFX\Character\Foley\prone\cloth_##,1,0.05,0.05,60,120,,,,,character,,curve2,,250,,curve3,,0.9,0.9,3d,,,,,all_mp all_sp audio_test_tuey,,,body_scoot,,,,,,,,,,,,,,,5,70,0.4,1
qstep_prone_paper,,,SFX\Character\Foley\prone\cloth_##,1,0.05,0.05,60,120,,,,,character,,curve2,,250,,curve3,,0.9,0.9,3d,,,,,all_mp all_sp audio_test_tuey,,,body_scoot,,,,,,,,,,,,,,,5,70,0.4,1
qstep_prone_plaster,,,SFX\Character\Foley\prone\cloth_##,1,0.05,0.05,60,120,,,,,character,,curve2,,250,,curve3,,0.9,0.9,3d,,,,,all_mp all_sp audio_test_tuey,,,body_scoot,,,,,,,,,,,,,,,5,70,0.4,1
qstep_prone_rock,,,SFX\Character\Foley\prone\cloth_##,1,0.05,0.05,60,120,,,,,character,,curve2,,250,,curve3,,0.9,0.9,3d,,,,,all_mp all_sp audio_test_tuey,,,body_scoot,,,,,,,,,,,,,,,5,70,0.4,1
qstep_prone_sand,,,SFX\Character\Foley\prone\cloth_##,1,0.05,0.05,60,120,,,,,character,,curve2,,250,,curve3,,0.9,0.9,3d,,,,,all_mp all_sp audio_test_tuey,,,body_scoot,,,,,,,,,,,,,,,5,70,0.4,1
#qstep_prone_snow,,,SFX\Character\Foley\prone\cloth_##,1,0.05,0.05,60,120,,,,,character,,curve2,,250,,curve3,,0.9,0.9,3d,,,,,all_sp audio_test_tuey,,,body_scoot,,,,,,,,,,,,,,,5,70,0.4,1
qstep_prone_water,,,SFX\Character\Foley\prone\cloth_##,1,0.05,0.05,60,120,,,,,character,,curve2,,250,,curve3,,0.9,0.9,3d,,,,,all_mp all_sp audio_test_tuey,,,body_scoot,,,,,,,,,,,,,,,5,70,0.4,1
qstep_prone_wood,,,SFX\Character\Foley\prone\cloth_##,1,0.05,0.05,60,120,,,,,character,,curve2,,250,,curve3,,0.9,0.9,3d,,,,,all_mp all_sp audio_test_tuey,,,body_scoot,,,,,,,,,,,,,,,5,70,0.4,1
qstep_prone_asphault,,,SFX\Character\Foley\prone\cloth_##,1,0.05,0.05,60,120,,,,,character,,curve2,,250,,curve3,,0.9,0.9,3d,,,,,all_mp all_sp audio_test_tuey,,,body_scoot,,,,,,,,,,,,,,,5,70,0.4,1
qstep_prone_asphalt,,,SFX\Character\Foley\prone\cloth_##,1,0.05,0.05,60,120,,,,,character,,curve2,,250,,curve3,,0.9,0.9,3d,,,,,all_mp all_sp audio_test_tuey,,,body_scoot,,,,,,,,,,,,,,,5,70,0.4,1
qstep_prone_ceramic,,,SFX\Character\Foley\prone\cloth_##,1,0.05,0.05,60,120,,,,,character,,curve2,,250,,curve3,,0.9,0.9,3d,,,,,all_mp all_sp audio_test_tuey,,,body_scoot,,,,,,,,,,,,,,,5,70,0.4,1
qstep_prone_plastic,,,SFX\Character\Foley\prone\cloth_##,1,0.05,0.05,60,120,,,,,character,,curve2,,250,,curve3,,0.9,0.9,3d,,,,,all_mp all_sp audio_test_tuey,,,body_scoot,,,,,,,,,,,,,,,5,70,0.4,1
qstep_prone_rubber,,,SFX\Character\Foley\prone\cloth_##,1,0.05,0.05,60,120,,,,,character,,curve2,,250,,curve3,,0.9,0.9,3d,,,,,all_mp all_sp audio_test_tuey,,,body_scoot,,,,,,,,,,,,,,,5,70,0.4,1
qstep_prone_cushion,,,SFX\Character\Foley\prone\cloth_##,1,0.05,0.05,60,120,,,,,character,,curve2,,250,,curve3,,0.9,0.9,3d,,,,,all_mp all_sp audio_test_tuey,,,body_scoot,,,,,,,,,,,,,,,5,70,0.4,1
qstep_prone_fruit,,,SFX\Character\Foley\prone\cloth_##,1,0.05,0.05,60,120,,,,,character,,curve2,,250,,curve3,,0.9,0.9,3d,,,,,all_mp all_sp audio_test_tuey,,,body_scoot,,,,,,,,,,,,,,,5,70,0.4,1
qstep_prone_paintedmetal,,,SFX\Character\Foley\prone\cloth_##,1,0.05,0.05,60,120,,,,,character,,curve2,,250,,curve3,,0.9,0.9,3d,,,,,all_mp all_sp audio_test_tuey,,,body_scoot,,,,,,,,,,,,,,,5,70,0.4,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Q-Step Jump Land 1st Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qLand_plr_default,,,null.wav,,0.6,0.6,80,1000,,,,,character,,,,,,,,0.9,0.9,2d,,,,,all_mp,,,qgear_rattle_plr_land,,,,,,,,,,,,,,,80,80,0.25,1
qLand_plr_bark,,,null.wav,,0.6,0.6,80,1000,,,,,character,,,,,,,,0.9,0.9,2d,,,,,all_mp,,,qgear_rattle_plr_land,,,,,,,,,,,,,,,80,80,0.25,1
qLand_plr_brick,,,null.wav,,0.6,0.6,80,1000,,,,,character,,,,,,,,0.9,0.9,2d,,,,,all_mp,,,qgear_rattle_plr_land,,,,,,,,,,,,,,,80,80,0.25,1
qLand_plr_carpet,,,null.wav,,0.6,0.6,80,1000,,,,,character,,,,,,,,0.9,0.9,2d,,,,,all_mp,,,qgear_rattle_plr_land,,,,,,,,,,,,,,,80,80,0.25,1
qLand_plr_cloth,,,null.wav,,0.6,0.6,80,1000,,,,,character,,,,,,,,0.9,0.9,2d,,,,,all_mp,,,qgear_rattle_plr_land,,,,,,,,,,,,,,,80,80,0.25,1
qLand_plr_concrete,,,null.wav,,0.6,0.6,80,1000,,,,,character,,,,,,,,0.9,0.9,2d,,,,,all_mp,,,qgear_rattle_plr_land,,,,,,,,,,,,,,,80,80,0.25,1
qLand_plr_dirt,,,null.wav,,0.6,0.6,80,1000,,,,,character,,,,,,,,0.9,0.9,2d,,,,,all_mp,,,qgear_rattle_plr_land,,,,,,,,,,,,,,,80,80,0.25,1
qLand_plr_flesh,,,null.wav,,0.6,0.6,80,1000,,,,,character,,,,,,,,0.9,0.9,2d,,,,,all_mp,,,qgear_rattle_plr_land,,,,,,,,,,,,,,,80,80,0.25,1
qLand_plr_foliage,,,null.wav,,0.7,0.7,80,1000,,,,,character,,,,,,,,0.9,0.9,2d,,,,,all_mp,,,qgear_rattle_plr_land,,,,,,,,,,,,,,,80,80,0.25,1
qLand_plr_glass,,,null.wav,,0.6,0.6,80,1000,,,,,character,,,,,,,,0.9,0.9,2d,,,,,all_mp,,,qgear_rattle_plr_land,,,,,,,,,,,,,,,80,80,0.25,1
qLand_plr_grass,,,null.wav,,0.7,0.7,80,1000,,,,,character,,,,,,,,0.9,0.9,2d,,,,,all_mp,,,qgear_rattle_plr_land,,,,,,,,,,,,,,,80,80,0.25,1
qLand_plr_gravel,,,null.wav,,0.6,0.6,80,1000,,,,,character,,,,,,,,0.9,0.9,2d,,,,,all_mp,,,qgear_rattle_plr_land,,,,,,,,,,,,,,,80,80,0.25,1
qLand_plr_ice,,,null.wav,,0.6,0.6,80,1000,,,,,character,,,,,,,,0.9,0.9,2d,,,,,all_mp,,,qgear_rattle_plr_land,,,,,,,,,,,,,,,80,80,0.25,1
qLand_plr_metal,,,null.wav,,0.6,0.6,80,1000,,,,,character,,,,,,,,0.9,0.9,2d,,,,,all_mp,,,qgear_rattle_plr_land,,,,,,,,,,,,,,,80,80,0.25,1
qLand_plr_mud,,,null.wav,,0.6,0.6,80,1000,,,,,character,,,,,,,,0.9,0.9,2d,,,,,all_mp,,,qgear_rattle_plr_land,,,,,,,,,,,,,,,80,80,0.25,1
qLand_plr_paper,,,null.wav,,0.6,0.6,80,1000,,,,,character,,,,,,,,0.9,0.9,2d,,,,,all_mp,,,qgear_rattle_plr_land,,,,,,,,,,,,,,,80,80,0.25,1
qLand_plr_plaster,,,null.wav,,0.6,0.6,80,1000,,,,,character,,,,,,,,0.9,0.9,2d,,,,,all_mp,,,qgear_rattle_plr_land,,,,,,,,,,,,,,,80,80,0.25,1
qLand_plr_rock,,,null.wav,,0.6,0.6,80,1000,,,,,character,,,,,,,,0.9,0.9,2d,,,,,all_mp,,,qgear_rattle_plr_land,,,,,,,,,,,,,,,80,80,0.25,1
qLand_plr_sand,,,null.wav,,0.5,0.5,80,1000,,,,,character,,,,,,,,0.9,0.9,2d,,,,,all_mp,,,qgear_rattle_plr_land,,,,,,,,,,,,,,,80,80,0.25,1
qLand_plr_snow,,,null.wav,,0.6,0.6,80,1000,,,,,character,,,,,,,,0.9,0.9,2d,,,,,all_mp,,,qgear_rattle_plr_land,,,,,,,,,,,,,,,80,80,0.25,1
qLand_plr_water,,,null.wav,,0.7,0.7,80,1000,,,,,character,,,,,,,,0.9,0.9,2d,,,,,all_mp,,,qgear_rattle_plr_land,,,,,,,,,,,,,,,80,80,0.25,1
qLand_plr_wood,,,null.wav,,0.6,0.6,80,1000,,,,,character,,,,,,,,0.9,0.9,2d,,,,,all_mp,,,qgear_rattle_plr_land,,,,,,,,,,,,,,,80,80,0.25,1
qLand_plr_asphault,,,null.wav,,0.6,0.6,80,1000,,,,,character,,,,,,,,0.9,0.9,2d,,,,,all_mp,,,qgear_rattle_plr_land,,,,,,,,,,,,,,,80,80,0.25,1
qLand_plr_asphalt,,,null.wav,,0.6,0.6,80,1000,,,,,character,,,,,,,,0.9,0.9,2d,,,,,all_mp,,,qgear_rattle_plr_land,,,,,,,,,,,,,,,80,80,0.25,1
qland_plr_ceramic,,,null.wav,,0.6,0.6,80,1000,,,,,character,,,,,,,,0.9,0.9,2d,,,,,all_mp,,,qgear_rattle_plr_land,,,,,,,,,,,,,,,80,80,0.25,1
qland_plr_plastic,,,null.wav,,0.6,0.6,80,1000,,,,,character,,,,,,,,0.9,0.9,2d,,,,,all_mp,,,qgear_rattle_plr_land,,,,,,,,,,,,,,,80,80,0.25,1
qland_plr_rubber,,,null.wav,,0.6,0.6,80,1000,,,,,character,,,,,,,,0.9,0.9,2d,,,,,all_mp,,,qgear_rattle_plr_land,,,,,,,,,,,,,,,80,80,0.25,1
qLand_plr_Damage,,,null.wav,1,0.9,0.9,80,1000,,,,,character,,,,,,,,0.9,0.9,2d,,,,,all_mp,,,qgear_rattle_plr_land,,,,,,,,,,,,,,,80,80,0.25,1
qLand_plr_dirt_big,,,null.wav,1,0.9,0.9,80,1000,,,,,character,,,,,,,,0.9,0.9,2d,,,,,all_mp,,,qgear_rattle_plr_land,,,,,,,,,,,,,,,80,80,0.25,1
qLand_plr_cushion,,,null.wav,,0.6,0.6,80,1000,,,,,character,,,,,,,,0.9,0.9,2d,,,,,all_mp,,,qgear_rattle_plr_land,,,,,,,,,,,,,,,80,80,0.25,1
qLand_plr_fruit,,,null.wav,,0.6,0.6,80,1000,,,,,character,,,,,,,,0.9,0.9,2d,,,,,all_mp,,,qgear_rattle_plr_land,,,,,,,,,,,,,,,80,80,0.25,1
qLand_plr_paintedmetal,,,null.wav,,0.6,0.6,80,1000,,,,,character,,,,,,,,0.9,0.9,2d,,,,,all_mp,,,qgear_rattle_plr_land,,,,,,,,,,,,,,,80,80,0.25,1
# Q-Step Jump Land 3rd Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qLand_default,,,null.wav,,0.6,0.6,80,1000,,,,,character,,,,,,,,0.9,0.9,3d,,,,,all_mp,,,qgear_rattle_land,,,,,,,,,,,,,,,5,70,0.4,1
qLand_bark,,,null.wav,,0.6,0.6,80,1000,,,,,character,,,,,,,,0.9,0.9,3d,,,,,all_mp,,,qgear_rattle_land,,,,,,,,,,,,,,,5,70,0.4,1
qLand_brick,,,null.wav,,0.6,0.6,80,1000,,,,,character,,,,,,,,0.9,0.9,3d,,,,,all_mp,,,qgear_rattle_land,,,,,,,,,,,,,,,5,70,0.4,1
qLand_carpet,,,null.wav,,0.6,0.6,80,1000,,,,,character,,,,,,,,0.9,0.9,3d,,,,,all_mp,,,qgear_rattle_land,,,,,,,,,,,,,,,5,70,0.4,1
qLand_cloth,,,null.wav,,0.6,0.6,80,1000,,,,,character,,,,,,,,0.9,0.9,3d,,,,,all_mp,,,qgear_rattle_land,,,,,,,,,,,,,,,5,70,0.4,1
qLand_concrete,,,null.wav,,0.6,0.6,80,1000,,,,,character,,,,,,,,0.9,0.9,3d,,,,,all_mp,,,qgear_rattle_land,,,,,,,,,,,,,,,5,70,0.4,1
qLand_dirt,,,null.wav,,0.6,0.6,80,1000,,,,,character,,,,,,,,0.9,0.9,3d,,,,,all_mp,,,qgear_rattle_land,,,,,,,,,,,,,,,5,70,0.4,1
qLand_flesh,,,null.wav,,0.6,0.6,80,1000,,,,,character,,,,,,,,0.9,0.9,3d,,,,,all_mp,,,qgear_rattle_land,,,,,,,,,,,,,,,5,70,0.4,1
qLand_foliage,,,null.wav,,0.7,0.7,80,1000,,,,,character,,,,,,,,0.9,0.9,3d,,,,,all_mp,,,qgear_rattle_land,,,,,,,,,,,,,,,5,70,0.4,1
qLand_glass,,,null.wav,,0.6,0.6,80,1000,,,,,character,,,,,,,,0.9,0.9,3d,,,,,all_mp,,,qgear_rattle_land,,,,,,,,,,,,,,,5,70,0.4,1
qLand_grass,,,null.wav,,0.7,0.7,80,1000,,,,,character,,,,,,,,0.9,0.9,3d,,,,,all_mp,,,qgear_rattle_land,,,,,,,,,,,,,,,5,70,0.4,1
qLand_gravel,,,null.wav,,0.6,0.6,80,1000,,,,,character,,,,,,,,0.9,0.9,3d,,,,,all_mp,,,qgear_rattle_land,,,,,,,,,,,,,,,5,70,0.4,1
qLand_ice,,,null.wav,,0.6,0.6,80,1000,,,,,character,,,,,,,,0.9,0.9,3d,,,,,all_mp,,,qgear_rattle_land,,,,,,,,,,,,,,,5,70,0.4,1
qLand_metal,,,null.wav,,0.6,0.6,80,1000,,,,,character,,,,,,,,0.9,0.9,3d,,,,,all_mp,,,qgear_rattle_land,,,,,,,,,,,,,,,5,70,0.4,1
qLand_mud,,,null.wav,,0.6,0.6,80,1000,,,,,character,,,,,,,,0.9,0.9,3d,,,,,all_mp,,,qgear_rattle_land,,,,,,,,,,,,,,,5,70,0.4,1
qLand_paper,,,null.wav,,0.6,0.6,80,1000,,,,,character,,,,,,,,0.9,0.9,3d,,,,,all_mp,,,qgear_rattle_land,,,,,,,,,,,,,,,5,70,0.4,1
qLand_plaster,,,null.wav,,0.6,0.6,80,1000,,,,,character,,,,,,,,0.9,0.9,3d,,,,,all_mp,,,qgear_rattle_land,,,,,,,,,,,,,,,5,70,0.4,1
qLand_rock,,,null.wav,,0.6,0.6,80,1000,,,,,character,,,,,,,,0.9,0.9,3d,,,,,all_mp,,,qgear_rattle_land,,,,,,,,,,,,,,,5,70,0.4,1
qLand_sand,,,null.wav,,0.5,0.5,80,1000,,,,,character,,,,,,,,0.9,0.9,3d,,,,,all_mp,,,qgear_rattle_land,,,,,,,,,,,,,,,5,70,0.4,1
qLand_snow,,,null.wav,,0.6,0.6,80,1000,,,,,character,,,,,,,,0.9,0.9,3d,,,,,all_mp,,,qgear_rattle_land,,,,,,,,,,,,,,,5,70,0.4,1
qLand_water,,,null.wav,,0.7,0.7,80,1000,,,,,character,,,,,,,,0.9,0.9,3d,,,,,all_mp,,,qgear_rattle_land,,,,,,,,,,,,,,,5,70,0.4,1
qLand_wood,,,null.wav,,0.6,0.6,80,1000,,,,,character,,,,,,,,0.9,0.9,3d,,,,,all_mp,,,qgear_rattle_land,,,,,,,,,,,,,,,5,70,0.4,1
qLand_asphault,,,null.wav,,0.6,0.6,80,1000,,,,,character,,,,,,,,0.9,0.9,3d,,,,,all_mp,,,qgear_rattle_land,,,,,,,,,,,,,,,5,70,0.4,1
qLand_asphalt,,,null.wav,,0.6,0.6,80,1000,,,,,character,,,,,,,,0.9,0.9,3d,,,,,all_mp,,,qgear_rattle_land,,,,,,,,,,,,,,,5,70,0.4,1
qland_ceramic,,,null.wav,,0.6,0.6,80,1000,,,,,character,,,,,,,,0.9,0.9,3d,,,,,all_mp,,,qgear_rattle_land,,,,,,,,,,,,,,,5,70,0.4,1
qland_plastic,,,null.wav,,0.6,0.6,80,1000,,,,,character,,,,,,,,0.9,0.9,3d,,,,,all_mp,,,qgear_rattle_land,,,,,,,,,,,,,,,5,70,0.4,1
qland_rubber,,,null.wav,,0.6,0.6,80,1000,,,,,character,,,,,,,,0.9,0.9,3d,,,,,all_mp,,,qgear_rattle_land,,,,,,,,,,,,,,,5,70,0.4,1
qLand_Damage,,,null.wav,1,0.9,0.9,80,1000,,,,,character,,,,,,,,0.9,0.9,3d,,,,,all_mp,,,qgear_rattle_land,,,,,,,,,,,,,,,5,70,0.4,1
qLand_dirt_big,,,null.wav,1,0.9,0.9,80,1000,,,,,character,,,,,,,,0.9,0.9,3d,,,,,all_mp,,,qgear_rattle_land,,,,,,,,,,,,,,,5,70,0.4,1
qLand_cushion,,,null.wav,,0.6,0.6,80,1000,,,,,character,,,,,,,,0.9,0.9,3d,,,,,all_mp,,,qgear_rattle_land,,,,,,,,,,,,,,,5,70,0.4,1
qLand_fruit,,,null.wav,,0.6,0.6,80,1000,,,,,character,,,,,,,,0.9,0.9,3d,,,,,all_mp,,,qgear_rattle_land,,,,,,,,,,,,,,,5,70,0.4,1
qLand_paintedmetal,,,null.wav,,0.6,0.6,80,1000,,,,,character,,,,,,,,0.9,0.9,3d,,,,,all_mp,,,qgear_rattle_land,,,,,,,,,,,,,,,5,70,0.4,1
# Q-Step Sprint 1st Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qstep_sprint_plr_default,,,SFX/Character/Footsteps/dirt_run_##,,0.05,0.05,50,1000,,,,,character,,curve2,,,,,,0.85,1.05,2d,,,,,all_mp,,,,,,,,,,,,,,,,,,80,80,0.25,1
qstep_sprint_plr_bark,,,SFX/Character/Footsteps/wood_run_##,,0.05,0.05,50,1000,,,,,character,,curve2,,,,,,0.85,1.05,2d,,,,,all_mp,,,,,,,,,,,,,,,,,,80,80,0.25,1
qstep_sprint_plr_brick,,,SFX/Character/Footsteps/conc_run_##,,0.05,0.05,50,1000,,,,,character,,curve2,,,,,,0.85,1.05,2d,,,,,all_mp,,,,,,,,,,,,,,,,,,80,80,0.25,1
qstep_sprint_plr_carpet,,,SFX/Character/Footsteps/conc_run_##,,0.05,0.05,50,1000,,,,,character,,curve2,,,,,,0.85,1.05,2d,,,,,all_mp,,,,,,,,,,,,,,,,,,80,80,0.25,1
qstep_sprint_plr_cloth,,,SFX/Character/Footsteps/conc_run_##,,0.05,0.05,50,1000,,,,,character,,curve2,,,,,,0.85,1.05,2d,,,,,all_mp,,,,,,,,,,,,,,,,,,80,80,0.25,1
qstep_sprint_plr_concrete,,,SFX/Character/Footsteps/conc_run_##,,0.05,0.05,50,1000,,,,,character,,curve2,,,,,,0.85,1.05,2d,,,,,all_mp,,,,,,,,,,,,,,,,,,80,80,0.25,1
qstep_sprint_plr_dirt,,,SFX/Character/Footsteps/dirt_run_##,,0.05,0.05,50,1000,,,,,character,,curve2,,,,,,0.85,1.05,2d,,,,,all_mp,,,,,,,,,,,,,,,,,,80,80,0.25,1
qstep_sprint_plr_flesh,,,null.wav,,0.05,0.05,50,1000,,,,,character,,curve2,,,,,,0.85,1.05,2d,,,,,all_mp,,,,,,,,,,,,,,,,,,80,80,0.25,1
qstep_sprint_plr_foliage,,,SFX/Character/Footsteps/grass_run_##,,0.05,0.05,50,1000,,,,,character,,curve2,,,,,,0.85,1.05,2d,,,,,all_mp,,,,,,,,,,,,,,,,,,80,80,0.25,1
qstep_sprint_plr_glass,,,SFX/Character/Footsteps/grass_run_##,,0.05,0.05,50,1000,,,,,character,,curve2,,,,,,0.85,1.05,2d,,,,,all_mp,,,,,,,,,,,,,,,,,,80,80,0.25,1
qstep_sprint_plr_grass,,,SFX/Character/Footsteps/grass_run_##,,0.05,0.05,50,1000,,,,,character,,curve2,,,,,,0.85,1.05,2d,,,,,all_mp,,,,,,,,,,,,,,,,,,80,80,0.25,1
qstep_sprint_plr_gravel,,,SFX/Character/Footsteps/gravel_run_##,,0.05,0.05,50,1000,,,,,character,,curve2,,,,,,0.85,1.05,2d,,,,,all_mp,,,,,,,,,,,,,,,,,,80,80,0.25,1
#qstep_sprint_plr_ice,,,SFX/Character/Footsteps/snow_sprt_##,,0.05,0.05,50,1000,,,,,character,,curve2,,,,,,0.85,1.05,2d,,,,,,,,,,,,,,,,,,,,,,,80,80,0.25,1
qstep_sprint_plr_metal,,,SFX/Character/Footsteps/metal_run_##,,0.05,0.05,50,1000,,,,,character,,curve2,,,,,,0.7,0.85,2d,,,,,all_mp,,,,,,,,,,,,,,,,,,80,80,0.25,1
qstep_sprint_plr_mud,,,SFX/Character/Footsteps/mud_walk_##,,0.05,0.05,50,1000,,,,,character,,curve2,,,,,,0.85,1.05,2d,,,,,all_mp,,,,,,,,,,,,,,,,,,80,80,0.25,1
qstep_sprint_plr_paper,,,SFX/Character/Footsteps/conc_run_##,,0.05,0.05,50,1000,,,,,character,,curve2,,,,,,0.85,1.05,2d,,,,,all_mp,,,,,,,,,,,,,,,,,,80,80,0.25,1
